HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,Well_Name_1,Well_Name_2,Well_Name_3,Value_1,Value_2,Value_3,yield,yield_std
50,1,0,0,0,0,0,7.5,2.5,40,2.5,0.2,0.2,0,10,7.175625,2.4668,5.956,0.30415,6.9746,2.208,1.601775,0.3636,1.44125,62.9671,0.2836,19.9,2.46195,4.368,0.050025,3.3141,1.5686,G6,G14,G22,333.567617,354.7928619,376.5626097,354.9743628,21.49807099
150,0,0,0,0,0,1,0,0,10,20,2,0.1,1,10,4.01835,2.15845,5.956,0.152075,0.871825,3.864,2.669625,0.3636,2.59425,34.22125,2.2688,14.726,4.10325,23.296,0.16675,4.4188,3.1372,H6,H14,H22,556.7822889,658.1540038,605.705281,606.8805246,50.69607523
150,0,0,1,0,0,0,5,2.5,60,40,1,0.2,5,8.75,4.01835,1.8501,5.956,2.889425,1.74365,3.312,1.601775,2.9088,2.306,34.22125,0.2836,8.358,4.9239,23.296,0.0667,4.142625,3.1372,I6,I14,I22,865.4571728,1036.698234,923.490217,941.8818746,87.08940845
150,1,0,0,0,0,0,5,5,40,80,0.4,0.2,2,10,3.0616,0.30835,6.7005,0.6083,1.74365,3.864,2.669625,1.818,2.8825,84.8687,2.836,4.776,0.82065,13.104,0.150075,3.3141,0.7843,J6,J14,J22,532.8675207,651.4446121,604.6173533,596.3098287,59.72347007
100,0,0,0,1,0,0,7.5,10,20,0,2,0,2,7.5,7.175625,3.0835,5.956,0.456225,5.23095,4.416,16.551675,0.3636,0.86475,46.5409,0.2836,1.194,0.82065,7.28,0.03335,4.97115,0.39215,K6,K14,K22,270.4993134,303.7085545,301.8401641,292.0160107,18.65740918
150,0,0,0,0,1,0,0,0,40,60,0.5,0,5,3.75,3.0616,0.6167,2.978,0.6083,2.615475,4.968,9.076725,2.9088,0.86475,26.00815,0.2836,11.144,4.9239,23.296,0.150075,3.86645,1.5686,L6,L14,L22,902.7967996,1066.667765,1031.991673,1000.485413,86.35917249
125,0,0,0,1,0,0,7.5,40,80,60,0.4,0,1,8.75,3.0616,1.8501,0.7445,0.30415,13.077375,4.968,1.601775,2.9088,2.306,46.5409,0.2836,11.144,7.38585,23.296,0.10005,4.694975,1.17645,N6,N14,N22,848.4265408,996.9688307,1032.000659,959.1320102,97.46067393
100,0,0,0,0,1,0,5,5,2.5,0,2,0,2,5,4.01835,0.30835,3.7225,0.91245,1.74365,1.656,5.33925,1.818,0.86475,62.9671,0.8508,19.9,1.6413,40.768,0.050025,5.247325,1.5686,O6,O14,O22,364.1787365,420.5369624,426.9850648,403.9002545,34.55059699
75,0,0,0,1,0,0,7.5,40,5,60,0.4,0.1,10,1.25,3.0616,0.30835,2.978,1.2166,0.871825,3.312,12.280275,1.4544,0.5765,34.22125,1.1344,8.358,2.46195,23.296,0.1334,4.4188,1.17645,P6,P14,P22,56.51323428,240.498882,213.7858832,170.2659998,99.41410779
75,0,1,0,0,0,0,2.5,5,40,0,0.5,0.1,8,7.5,9.5675,0.30835,6.7005,0.30415,5.23095,4.968,1.601775,0.7272,2.306,26.00815,2.5524,19.9,1.6413,30.576,0.0667,4.4188,3.52935,A7,A15,A23,472.8147768,447.9293213,432.4150095,451.0530359,20.38022313
50,0,1,0,0,0,0,20,2.5,60,2.5,1,0.1,6,3.75,3.0616,0.6167,5.2115,2.889425,6.9746,1.104,39.51045,2.9088,0.28825,34.22125,0.2836,8.358,0.82065,23.296,0.03335,3.590275,1.17645,B7,B15,B23,207.14352,259.6667311,282.0789176,249.6297229,38.46276902
100,0,0,0,0,0,1,20,0,5,10,3,0.2,5,7.5,3.0616,1.8501,6.7005,0.456225,5.23095,3.312,21.890925,3.636,2.59425,84.8687,0.5672,3.582,0.82065,7.28,0.16675,3.590275,1.17645,C7,C15,C23,405.4434754,514.5010159,506.2544625,475.3996513,60.72397642
150,0,0,0,1,0,0,5,5,10,2.5,3,0,3,6.25,3.0616,2.77515,3.7225,2.12905,2.615475,2.76,9.076725,2.9088,0.28825,84.8687,1.7016,1.194,8.2065,7.28,0.083375,4.694975,0.7843,D7,D15,D23,322.910825,404.2803073,436.6819587,387.957697,58.61559882
50,1,0,0,0,0,0,5,10,10,40,0,0,2,3.75,9.5675,1.2334,0.7445,0.6083,3.4873,3.864,21.890925,2.5452,1.7295,34.22125,1.418,19.9,0.82065,4.368,0.03335,5.247325,2.3529,E7,E15,E23,429.2813735,493.4384543,550.125046,490.9482913,60.46030915
125,0,0,0,1,0,0,17.5,40,2.5,5,0.5,0,1,6.25,3.0616,3.0835,2.978,1.2166,2.615475,1.656,9.076725,1.4544,1.44125,113.61455,2.5524,2.786,3.2826,23.296,0.016675,3.590275,1.5686,F7,F15,F23,489.3056395,574.7332087,687.352458,583.7971021,99.3340385
175,1,0,0,0,0,0,2.5,5,60,2.5,0.5,0,3,5,4.01835,1.54175,3.7225,0.456225,0.871825,2.208,9.076725,2.9088,1.153,46.5409,0.5672,2.786,0.82065,30.576,0.016675,3.3141,0.7843,G7,G15,G23,478.8809726,480.6711514,563.6755799,507.742568,48.44767851
100,0,1,0,0,0,0,2.5,10,10,0,0.1,0.2,6,8.75,4.01835,2.15845,0.7445,1.52075,0.871825,2.208,9.076725,1.4544,2.306,26.00815,1.7016,11.144,0.82065,13.104,0.150075,3.3141,0.7843,H7,H15,H23,513.5233652,570.255255,693.2994131,592.3593444,91.90375361
75,0,1,0,0,0,0,2.5,40,20,5,4,0.2,3,10,2.2962,0.6167,3.7225,0.30415,2.615475,4.968,1.601775,0.7272,1.153,62.9671,1.418,14.726,0.82065,53.872,0.083375,0.276175,2.74505,I7,I15,I23,641.6493884,659.2624089,639.3460464,646.7526146,10.89484107
75,1,0,0,0,0,0,15,20,10,10,0.5,0.1,3,3.75,4.01835,2.77515,2.978,2.12905,17.4365,2.208,9.076725,1.0908,1.44125,84.8687,1.1344,8.358,4.9239,4.368,0.083375,4.142625,2.74505,J7,J15,J23,519.9201344,496.4892631,593.6107123,536.6733699,50.68182269
75,0,1,0,0,0,0,7.5,2.5,20,0,0.5,0,1,10,9.5675,1.8501,3.7225,0.30415,13.077375,2.76,16.551675,0.7272,2.8825,46.5409,0.2836,1.194,2.46195,7.28,0.016675,4.97115,3.1372,K7,K15,K23,388.9580294,441.9660005,460.0762711,430.3334337,36.95860566
100,0,0,0,1,0,0,17.5,5,40,20,0.3,0.2,10,1.25,5.3578,0.30835,3.7225,0.152075,3.4873,1.656,9.076725,3.636,0.5765,46.5409,1.418,19.9,1.6413,53.872,0.083375,3.86645,0.39215,L7,L15,L23,211.6030952,212.8320908,195.2099581,206.5483814,9.838571506
50,0,0,0,0,1,0,10,40,2.5,80,1,0.1,10,6.25,4.01835,0.6167,0.7445,0.152075,5.23095,0.552,12.280275,2.5452,0.5765,84.8687,2.836,8.358,2.46195,23.296,0.050025,3.3141,3.52935,M7,M15,M23,351.9113334,459.3391912,503.082423,438.1109825,77.78915232
125,0,0,0,1,0,0,2.5,5,20,20,2,0.1,0,2.5,4.01835,2.15845,0.7445,0.6083,5.23095,2.76,12.280275,0.3636,1.7295,26.00815,2.836,1.99,0.82065,7.28,0.0667,4.142625,3.1372,N7,N15,N23,515.2809306,644.3816899,684.7103136,614.7909781,88.50585646
75,0,1,0,0,0,0,20,2.5,2.5,2.5,1,0.1,0,8.75,9.5675,1.8501,2.2335,0.6083,17.4365,3.864,2.669625,1.4544,1.44125,26.00815,0.8508,8.358,3.2826,7.28,0.116725,5.247325,1.96075,O7,O15,O23,399.0504729,499.1103194,396.8273391,431.6627105,58.42191834
75,0,0,0,1,0,0,17.5,20,60,2.5,2,0.1,2,10,4.01835,1.2334,6.7005,0.152075,6.9746,4.416,5.33925,1.4544,0.5765,34.22125,1.7016,8.358,8.2065,7.28,0.16675,3.86645,2.3529,P7,P15,P23,525.5954439,620.2970379,570.9302505,572.2742441,47.36510019
75,0,0,0,0,0,1,2.5,5,10,40,0,0,7,3.75,7.175625,0.92505,0.7445,0.456225,3.4873,4.968,21.890925,2.9088,2.59425,46.5409,1.1344,19.9,1.6413,13.104,0.083375,4.97115,2.74505,A8,A16,A24,848.5353933,728.8225598,750.8330141,776.0636557,63.71993085
50,1,0,0,0,0,0,10,40,40,2.5,4,0.2,5,3.75,4.01835,1.54175,3.7225,0.152075,3.4873,4.416,1.601775,2.5452,0.5765,46.5409,0.2836,3.582,0.82065,72.8,0.116725,3.590275,1.96075,B8,B16,B24,592.1974157,413.800517,520.7555858,508.9178395,89.78564779
50,0,0,1,0,0,0,17.5,2.5,60,40,0.5,0,3,8.75,4.01835,2.15845,1.489,2.889425,9.590075,3.312,1.601775,3.636,1.153,84.8687,0.5672,8.358,5.74455,23.296,0.016675,4.694975,1.96075,C8,C16,C24,818.3252683,873.336597,833.8851171,841.8489941,28.35716969
200,0,0,1,0,0,0,17.5,2.5,5,20,2,0.1,1,10,3.0616,0.92505,4.467,0.152075,9.590075,1.104,29.365875,2.1816,0.28825,46.5409,1.7016,3.582,4.10325,30.576,0.083375,4.694975,1.96075,D8,D16,D24,440.9287525,439.1519145,415.6338328,431.9048333,14.1190786
75,0,1,0,0,0,0,20,2.5,5,0,1,0.2,3,10,5.3578,2.77515,3.7225,1.2166,9.590075,0.552,12.280275,1.4544,2.01775,26.00815,0.5672,14.726,4.10325,23.296,0.150075,4.4188,1.17645,E8,E16,E24,350.8688121,440.8969524,406.4713479,399.4123708,45.42728673
100,0,0,0,1,0,0,17.5,10,5,40,0.2,0.2,7,8.75,7.175625,1.2334,2.978,0.152075,5.23095,4.968,9.076725,1.0908,2.59425,26.00815,0.8508,0.796,0.82065,72.8,0.0667,4.97115,1.96075,F8,F16,F24,359.1928084,405.0823261,405.2690064,389.848047,26.54837944
50,0,0,0,0,1,0,12.5,0,20,40,1,0,4,10,2.2962,1.8501,5.2115,0.152075,5.23095,4.968,2.669625,2.1816,2.01775,84.8687,2.2688,11.144,0.82065,13.104,0.03335,1.933225,2.3529,G8,G16,G24,1131.223445,1238.644081,1212.944669,1194.270732,56.09220277
75,0,1,0,0,0,0,17.5,0,5,5,0.2,0,1,10,5.3578,0.92505,4.467,2.12905,9.590075,3.312,1.601775,1.4544,2.59425,113.61455,1.1344,19.9,8.2065,30.576,0.050025,3.590275,0.7843,H8,H16,H24,484.230795,555.1133936,550.9156274,530.0866053,39.76772329
150,0,0,0,1,0,0,10,60,20,2.5,3,0,6,6.25,5.3578,2.4668,3.7225,0.30415,2.615475,4.968,1.601775,2.9088,1.44125,34.22125,0.5672,0.796,0.82065,23.296,0.0667,1.380875,3.52935,I8,I16,I24,242.6522713,317.7600187,315.7134733,292.0419211,42.7849298
150,0,0,0,1,0,0,2.5,2.5,40,60,0.2,0.2,0,6.25,5.3578,1.2334,6.7005,0.91245,5.23095,1.104,16.551675,0.7272,2.01775,26.00815,1.7016,14.726,3.2826,23.296,0.083375,5.247325,1.17645,J8,J16,J24,439.8349684,467.2490905,538.2736725,481.7859105,50.80387748
75,0,0,1,0,0,0,12.5,5,20,0,0.4,0,1,1.25,7.175625,0.30835,2.2335,0.91245,2.615475,0.552,16.551675,1.818,2.8825,34.22125,1.9852,14.726,1.6413,4.368,0.016675,3.590275,1.17645,K8,K16,K24,88.26530487,134.4448282,133.1726245,118.6275858,26.30219963
50,0,0,0,0,0,1,5,60,10,2.5,0.3,0,5,10,3.0616,3.0835,5.2115,1.2166,17.4365,2.208,39.51045,2.5452,2.8825,26.00815,2.2688,8.358,6.5652,30.576,0.03335,3.3141,1.96075,L8,L16,L24,682.2069392,692.4421255,765.2469742,713.2986797,45.27867863
50,0,1,0,0,0,0,15,20,60,5,0.3,0.2,5,10,7.175625,1.2334,4.467,0.456225,5.23095,4.968,1.601775,1.0908,1.44125,46.5409,0.5672,8.358,2.46195,72.8,0.016675,3.590275,2.3529,M8,M16,M24,569.1115354,666.6920729,616.8890886,617.5642323,48.79377205
