HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,Well_Name_1,Well_Name_2,Well_Name_3,Value_1,Value_2,Value_3,yield,yield_std
50,0,0,0,1,0,0,2.5,10,60,5,0.4,0,8,7.5,3.0616,2.77515,5.2115,1.52075,5.23095,1.656,0.533925,1.0908,1.44125,34.22125,1.418,14.726,7.38585,7.28,0.116725,0.276175,0.39215,G6,G14,G22,4.281449129,2.583100469,3.49628504,3.453611546,0.849978125
75,0,0,1,0,0,0,12.5,40,5,80,0.1,0.1,9,6.25,4.01835,3.0835,2.2335,0.152075,6.9746,2.208,0.533925,1.0908,2.01775,62.9671,0.5672,1.99,5.74455,30.576,0.083375,1.933225,0.39215,H6,H14,H22,10.05136724,10.43777767,10.62041626,10.36985373,0.290541641
150,0,0,0,1,0,0,5,20,40,2.5,0.3,0,9,8.75,3.0616,1.2334,1.489,1.52075,5.23095,0.552,0.533925,0.3636,0.86475,84.8687,1.9852,11.144,8.2065,40.768,0.116725,4.97115,0.7843,I6,I14,I22,10.48220148,9.633790413,10.42162949,10.17920713,0.473314679
50,0,0,0,1,0,0,7.5,40,80,60,0.5,0.1,3,5,4.01835,2.4668,4.467,1.2166,13.077375,1.656,1.601775,2.1816,1.44125,26.00815,1.418,4.776,6.5652,23.296,0.10005,4.4188,3.1372,J6,J14,J22,6.003597109,6.111384319,6.688081747,6.267687725,0.368039225
200,0,0,0,1,0,0,5,40,40,60,0.3,0.2,7,6.25,5.3578,1.8501,3.7225,0.152075,2.615475,4.968,0.533925,2.1816,2.01775,26.00815,0.2836,2.786,4.9239,7.28,0.050025,5.247325,3.52935,K6,K14,K22,12.59603072,10.90785228,11.79010582,11.76466294,0.844376765
200,0,0,1,0,0,0,5,10,10,2.5,0,0,9,3.75,3.0616,0.92505,5.2115,1.2166,3.4873,3.312,1.601775,1.818,2.59425,84.8687,1.1344,4.776,5.74455,40.768,0.050025,4.142625,2.74505,L6,L14,L22,9.729138566,9.93389543,10.1457507,9.936261565,0.208316144
100,0,0,1,0,0,0,2.5,10,60,20,0.4,0.1,5,8.75,9.5675,1.8501,0.7445,0.6083,6.9746,2.208,0.533925,2.9088,2.01775,62.9671,2.836,4.776,4.9239,4.368,0.016675,2.485575,1.17645,N6,N14,N22,12.08302281,10.76637163,10.26652637,11.03864027,0.938356269
175,0,0,1,0,0,0,5,20,2.5,40,0.2,0.1,7,5,4.01835,2.77515,3.7225,1.52075,1.74365,0.552,1.601775,3.636,2.8825,34.22125,2.836,0.398,4.9239,13.104,0.116725,3.037925,3.1372,O6,O14,O22,12.89800078,13.4233065,12.21639544,12.84590091,0.605139964
125,0,1,0,0,0,0,5,2.5,10,2.5,4,0.1,6,5,9.5675,1.54175,2.978,0.456225,5.23095,3.312,1.601775,2.1816,2.8825,34.22125,2.5524,14.726,0.82065,7.28,0.03335,2.76175,1.5686,P6,P14,P22,11.50261996,11.48217475,12.02889115,11.67122862,0.309913481
125,0,0,1,0,0,0,15,10,40,40,1,0,10,5,7.175625,0.92505,5.956,0.30415,1.74365,1.104,2.669625,0.7272,2.01775,34.22125,1.418,1.99,6.5652,7.28,0.03335,3.590275,2.3529,A7,A15,A23,15.70258385,18.28268282,15.64901571,16.54476079,1.505322926
200,0,0,1,0,0,0,5,2.5,2.5,20,0.5,0.1,10,5,4.01835,0.92505,5.2115,2.12905,2.615475,2.76,5.33925,3.2724,0.5765,46.5409,2.5524,2.786,8.2065,7.28,0.050025,4.694975,1.17645,B7,B15,B23,13.93815961,15.30658104,17.52368086,15.58947384,1.80942309
75,0,0,0,1,0,0,10,20,20,80,0.4,0.4,9,6.25,5.3578,1.54175,2.978,0.456225,17.4365,0.552,0.533925,1.818,2.8825,26.00815,0.2836,1.99,2.46195,30.576,0.1334,3.3141,2.74505,C7,C15,C23,5.033533739,4.956588824,4.750900922,4.913674495,0.14612172
175,0,0,0,0,1,0,15,2.5,60,10,0.2,0,10,7.5,1.72215,3.0835,5.956,0.456225,1.74365,1.656,1.601775,2.5452,0.86475,26.00815,1.9852,0.398,6.5652,13.104,0.0667,3.037925,1.96075,D7,D15,D23,21.56370851,12.77963316,16.36371174,16.90235114,4.41674023
100,0,0,0,0,1,0,2.5,40,10,5,0.5,0.1,8,3.75,0.287025,2.77515,4.467,1.52075,3.4873,1.104,1.601775,3.2724,2.306,84.8687,0.8508,11.144,6.5652,4.368,0.1334,5.247325,3.52935,E7,E15,E23,9.12901303,8.469532231,9.531283361,9.043276208,0.536042879
100,0,0,1,0,0,0,10,10,20,80,0.3,0.1,7,8.75,4.01835,1.8501,3.7225,0.456225,13.077375,3.864,12.280275,1.818,2.8825,34.22125,0.2836,14.726,0.82065,7.28,0.16675,3.037925,1.5686,F7,F15,F23,9.051371045,9.401387779,10.12490563,9.525888152,0.547489164
125,0,0,0,0,1,0,17.5,10,5,60,0,0,5,8.75,7.175625,2.15845,2.978,0.6083,1.74365,2.76,2.669625,3.2724,1.44125,26.00815,2.836,6.368,5.74455,7.28,0.016675,2.76175,1.5686,G7,G15,G23,19.21864831,18.68519823,19.7992637,19.23437008,0.557199111
125,0,0,0,1,0,0,12.5,20,5,10,5,0,3,2.5,5.3578,2.4668,5.2115,2.889425,6.9746,1.656,0.533925,0.7272,2.59425,26.00815,2.836,2.786,2.46195,7.28,0.1334,3.590275,3.1372,H7,H15,H23,11.95968524,11.33039746,11.28027631,11.52345301,0.378618483
100,0,1,0,0,0,0,5,20,10,10,0,0,6,5,0.287025,2.77515,2.2335,0.91245,2.615475,0.552,1.601775,1.4544,2.306,62.9671,2.5524,8.358,4.9239,13.104,0.10005,4.142625,3.52935,I7,I15,I23,14.28269894,13.81687806,15.35040912,14.48332871,0.786205193
200,0,0,0,1,0,0,12.5,5,10,10,0,0,3,3.75,2.2962,3.0835,2.2335,1.52075,5.23095,2.208,0.533925,1.818,1.153,62.9671,1.418,3.582,3.2826,30.576,0.050025,3.037925,3.52935,J7,J15,J23,13.96210724,14.45137672,14.49604297,14.30317565,0.296217
175,0,1,0,0,0,0,15,10,40,60,0.4,0,9,10,0.95675,1.2334,5.2115,0.6083,3.4873,4.416,1.601775,2.9088,2.306,84.8687,0.8508,2.786,8.2065,30.576,0.150075,2.485575,0.7843,K7,K15,K23,8.994283001,8.336706675,9.725608184,9.018865953,0.694777009
75,0,0,0,0,0,1,2.5,5,10,20,0.2,0.2,10,10,4.01835,2.4668,4.467,1.52075,1.74365,2.208,9.076725,1.0908,1.7295,26.00815,2.836,2.786,8.2065,23.296,0.016675,3.86645,1.5686,L7,L15,L23,16.05168763,16.66004783,14.77797453,15.82990333,0.960438012
200,0,1,0,0,0,0,2.5,20,20,0,0.2,0,10,1.25,0.287025,2.77515,4.467,2.12905,6.9746,3.312,0.533925,1.4544,0.86475,26.00815,2.836,3.582,3.2826,23.296,0.03335,4.97115,2.74505,M7,M15,M23,5.293300765,5.026333599,5.417584968,5.245739777,0.199914842
150,0,1,0,0,0,0,10,40,60,40,0.4,0.1,3,2.5,4.01835,0.6167,4.467,0.30415,5.23095,1.104,0.533925,1.0908,0.5765,26.00815,1.1344,1.592,0.82065,53.872,0.016675,4.142625,1.5686,N7,N15,N23,20.31610494,19.96934023,16.98343837,19.08962785,1.832235526
150,0,1,0,0,0,0,2.5,60,5,40,0.2,0.2,7,7.5,3.0616,3.0835,0.7445,0.456225,6.9746,4.416,1.601775,2.1816,2.01775,26.00815,1.418,8.358,6.5652,30.576,0.0667,4.142625,3.52935,O7,O15,O23,7.315223387,7.312581574,7.515681182,7.381162048,0.116504476
100,0,0,1,0,0,0,10,0,20,5,0.4,0,10,6.25,0.95675,2.15845,3.7225,0.456225,5.23095,2.76,1.601775,3.2724,1.7295,34.22125,0.8508,8.358,4.10325,4.368,0.116725,1.933225,1.5686,P7,P15,P23,26.71728964,24.48219941,28.5074287,26.56897258,2.016709243
125,0,0,0,0,1,0,5,0,10,10,0.1,0.2,9,2.5,9.5675,2.15845,1.489,2.12905,3.4873,2.208,0.533925,0.7272,2.8825,34.22125,1.1344,3.582,6.5652,53.872,0.016675,4.97115,2.74505,A8,A16,A24,3.498618322,5.087309245,3.429176184,4.005034583,0.937920244
125,0,0,0,0,0,1,7.5,20,40,20,0.4,0,8,5,9.5675,0.92505,6.7005,2.889425,6.9746,4.968,1.601775,1.0908,2.59425,26.00815,0.8508,3.582,4.9239,30.576,0.10005,1.380875,2.74505,B8,B16,B24,13.60557593,12.98417527,15.08575744,13.89183621,1.079639119
200,0,0,0,0,1,0,12.5,20,20,60,1,0.1,10,8.75,3.0616,2.15845,6.7005,0.6083,5.23095,0.552,5.33925,1.4544,2.59425,34.22125,2.5524,8.358,4.10325,13.104,0.150075,2.76175,0.7843,C8,C16,C24,9.802039927,10.86854014,12.46487485,11.04515164,1.340173936
125,0,0,0,0,1,0,12.5,40,60,60,0.5,0.2,6,8.75,2.2962,0.6167,5.956,1.52075,6.9746,0.552,1.601775,2.9088,1.7295,46.5409,0.2836,6.368,6.5652,7.28,0.03335,4.142625,0.7843,D8,D16,D24,10.68990355,8.685509514,11.50546406,10.29362571,1.451141967
125,0,0,0,0,1,0,20,5,80,40,0.1,0.1,8,2.5,4.01835,1.8501,5.2115,0.152075,9.590075,0.552,1.601775,0.7272,0.28825,34.22125,2.5524,1.194,7.38585,4.368,0.050025,2.76175,0.7843,E8,E16,E24,14.9184394,14.31685994,15.18042327,14.80524087,0.442770638
125,0,1,0,0,0,0,7.5,40,5,5,0.1,0.1,10,7.5,4.01835,2.4668,2.978,1.52075,3.4873,4.416,9.076725,0.3636,1.7295,34.22125,1.1344,2.786,3.2826,30.576,0.16675,4.142625,3.52935,F8,F16,F24,13.44986667,12.2244047,13.0206929,12.89832142,0.621828227
200,0,0,0,0,1,0,10,2.5,20,20,1,0.2,10,6.25,2.2962,1.54175,2.978,0.456225,5.23095,4.416,1.601775,1.0908,1.7295,34.22125,1.418,11.144,4.9239,30.576,0.0667,1.933225,0.39215,G8,G16,G24,18.20032457,16.35712281,19.65421475,18.07055404,1.652372267
175,1,0,0,0,0,0,20,40,60,2.5,0,0.1,10,2.5,1.72215,1.54175,1.489,1.2166,3.4873,1.656,0.533925,2.9088,0.86475,26.00815,2.2688,11.144,4.10325,7.28,0.150075,3.3141,3.1372,H8,H16,H24,11.31184708,11.27520932,10.99701736,11.19469125,0.172167965
50,0,0,0,0,1,0,7.5,2.5,40,80,0.1,0,8,5,0.287025,2.4668,4.467,0.6083,13.077375,3.864,1.601775,2.9088,1.153,34.22125,2.836,6.368,5.74455,30.576,0.116725,4.4188,3.52935,I8,I16,I24,6.701487028,8.99762258,8.643276453,8.114128687,1.236146284
75,0,0,0,0,1,0,5,0,80,40,0.4,0.1,3,7.5,5.3578,0.92505,6.7005,2.889425,2.615475,4.968,0.533925,2.1816,1.44125,26.00815,2.2688,2.786,0.82065,13.104,0.03335,3.86645,3.52935,J8,J16,J24,3.611685135,1.227055165,2.47306652,2.43726894,1.192717957
100,0,0,0,0,0,1,20,40,2.5,60,5,0,10,5,4.01835,2.4668,4.467,0.6083,9.590075,2.76,0.533925,3.2724,1.7295,26.00815,0.5672,1.592,7.38585,13.104,0.03335,4.142625,1.96075,K8,K16,K24,3.460656101,3.668667664,3.368144243,3.499156003,0.153916417
125,0,0,0,0,1,0,17.5,20,40,40,1,0.1,9,1.25,5.3578,0.6167,5.2115,0.152075,5.23095,2.208,1.601775,1.4544,2.59425,46.5409,1.9852,8.358,4.10325,53.872,0.0667,3.86645,0.39215,L8,L16,L24,8.382865275,7.344830235,7.356366947,7.694687486,0.596007363
50,0,0,0,1,0,0,5,10,40,20,1,0.1,8,6.25,3.0616,3.0835,0.7445,1.2166,9.590075,4.416,1.601775,2.5452,0.86475,34.22125,2.836,0.398,2.46195,13.104,0.050025,4.97115,2.3529,M8,M16,M24,11.21149245,16.85046159,16.77855299,14.94683568,3.235101927
