HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,Well_Name_1,Well_Name_2,Well_Name_3,Value_1,Value_2,Value_3,yield,yield_std
100,0,1,0,0,0,0,22.5,20,40,40,0.5,1,6,10,0.478375,1.2334,2.978,1.52075,17.4365,3.312,1.4544,1.601775,2.306,9.58195,0.8508,0.398,2.46195,1.456,0.050025,1.1047,1.96078,K8,K16,K24,3.028675369,4.160223475,2.309085679,3.165994841,0.933177509
150,0,1,0,0,0,0,15,5,40,100,5,0.4,3,1.25,0.3827,0.6167,6.7005,0.30415,17.4365,0.552,6.1812,3.20355,1.7295,9.58195,1.9852,2.786,1.6413,23.296,0.050025,1.380875,1.96078,L1,L9,L17,1.13222724,1.593321279,1.54043299,1.421993836,0.252334704
175,1,0,0,0,0,0,12.5,20,5,0,5,0.6,4,10,4.01835,2.4668,1.489,2.12905,5.23095,2.208,1.4544,2.1357,0.5765,46.5409,2.2688,1.592,4.9239,30.576,0.16675,1.380875,2.74509,L2,L10,L18,2.660009357,2.234786867,3.494358264,2.796384829,0.640764176
100,0,0,0,0,1,0,12.5,60,10,10,2,0.8,1,7.5,1.72215,3.0835,2.2335,0.6083,5.23095,2.76,0.7272,2.669625,2.01775,1.36885,2.2688,14.726,1.6413,2.912,0.1334,1.380875,3.13725,L3,L11,L19,0.71493816,1.121206381,0.81054987,0.882231471,0.212407994
25,0,0,0,0,0,1,15,60,2.5,10,0.25,0.1,3,2.5,0.287025,2.77515,5.2115,1.2166,0.871825,2.76,0.7272,3.737475,2.59425,19.1639,1.1344,8.358,7.38585,7.28,0.083375,1.933225,2.35294,L4,L12,L20,3.278819773,4.60670978,3.317383134,3.734304229,0.755771372
50,0,0,0,0,1,0,2.5,80,5,40,0,0.2,8,7.5,0.3827,1.54175,2.978,2.889425,3.4873,1.656,14.9076,3.20355,1.7295,46.5409,0.8508,14.726,4.9239,5.824,0.10005,0.828525,2.74509,L5,L13,L21,2.727209025,2.784084979,2.812369271,2.774554425,0.043372693
50,1,0,0,0,0,0,15,5,5,2.5,2,0.2,6,8.75,4.01835,0.6167,4.467,0.456225,5.23095,4.416,19.998,3.20355,2.01775,13.6885,0.2836,8.358,1.6413,13.104,0.150075,1.65705,3.5294,L6,L14,L22,0.67875345,1.146649247,0.701173528,0.842192075,0.26390584
100,0,0,0,0,1,0,0,2.5,20,20,1,0.2,2,7.5,3.0616,3.0835,0.7445,0.6083,1.74365,2.208,6.1812,4.805325,2.306,1.36885,2.2688,2.786,2.46195,53.872,0.1334,0.828525,0.78431,L7,L15,L23,1.110149474,1.658003151,1.656496079,1.474882901,0.315869313
125,0,0,1,0,0,0,15,10,80,100,0.25,0.6,5,3.75,0.095675,2.4668,5.956,1.52075,6.9746,1.656,6.1812,3.20355,2.306,5.4754,1.418,4.776,8.2065,53.872,0.10005,1.380875,0.78431,L8,L16,L24,0.557599241,0.843543109,0.437257665,0.612800005,0.208691899
125,0,0,0,0,1,0,22.5,60,2.5,2.5,4,1,0,8.75,0.478375,1.8501,1.489,0.30415,6.9746,1.656,1.818,1.601775,2.306,2.7377,0.8508,19.9,3.2826,10.192,0.116725,0.55235,3.5294,M1,M9,M17,0.297645984,0.420299776,0.393397337,0.370447699,0.064467066
25,0,1,0,0,0,0,20,40,60,40,1,0.8,0,7.5,1.243775,2.77515,0.7445,1.52075,0.871825,4.416,0.7272,3.20355,2.01775,4.10655,1.418,0.398,2.46195,1.456,0.016675,1.380875,1.56862,M2,M10,M18,0.466283534,1.021037901,0.436622672,0.641314702,0.329184177
200,0,0,0,0,1,0,17.5,5,2.5,60,1,0,1,6.25,7.175625,2.4668,6.7005,0.456225,9.590075,2.208,0.7272,0.533925,2.01775,62.9671,2.5524,1.99,8.2065,23.296,0.050025,0.55235,3.5294,M3,M11,M19,2.206943978,2.087854844,2.334454835,2.209751219,0.123323961
25,0,0,0,1,0,0,5,80,2.5,10,0,0.6,1,5,0.95675,0.30835,2.978,0.91245,1.74365,3.864,0.3636,0.533925,2.01775,2.7377,1.418,1.99,4.9239,4.368,0.016675,1.933225,1.17647,M4,M12,M20,1.996650068,2.982895373,1.843239866,2.274261769,0.618469774
50,0,0,1,0,0,0,22.5,5,2.5,80,1,0.8,6,5,0.95675,0.30835,1.489,0.91245,0.871825,3.312,8.3628,3.737475,2.8825,5.4754,0.8508,11.144,6.5652,1.456,0.016675,1.65705,0.39216,M5,M13,M21,0.63585738,0.545833748,0.456293739,0.545994956,0.089781929
125,0,0,0,0,0,1,7.5,10,10,10,3,0.8,7,3.75,7.175625,3.0835,5.956,2.889425,1.74365,3.864,3.636,1.06785,1.44125,13.6885,1.9852,1.194,0.82065,30.576,0.116725,1.933225,0.39216,M6,M14,M22,0.618883435,1.155439744,0.677050813,0.817124664,0.294429416
75,0,0,0,0,1,0,15,10,80,40,1,0.2,2,3.75,1.243775,1.2334,2.978,2.889425,5.23095,2.208,6.1812,1.06785,1.7295,34.22125,2.836,1.99,1.6413,72.8,0.16675,0.55235,1.96078,M7,M15,M23,0.885133264,1.893707488,1.055576105,1.278138953,0.539866796
75,0,0,1,0,0,0,15,60,5,10,3,1,3,6.25,0.478375,1.8501,3.7225,0.91245,9.590075,1.104,6.1812,1.06785,1.153,1.36885,1.418,11.144,8.2065,5.824,0.1334,1.1047,0.78431,M8,M16,M24,0.335676997,0.918124929,0.526736197,0.593512708,0.296910298
200,0,0,0,1,0,0,10,60,5,40,0.25,0,8,5,0.669725,1.2334,5.956,2.889425,2.615475,4.416,1.818,4.805325,2.8825,26.00815,1.418,1.194,3.2826,23.296,0.03335,0.828525,2.74509,N1,N9,N17,6.233721039,6.421495532,7.748460607,6.801225726,0.825684719
150,1,0,0,0,0,0,5,2.5,10,2.5,5,0.6,8,8.75,0.669725,2.15845,6.7005,2.889425,3.4873,2.76,19.998,3.737475,2.8825,26.00815,0.5672,14.726,1.6413,13.104,0.050025,1.1047,3.5294,N2,N10,N18,1.51352626,1.346724942,1.209486658,1.356579287,0.152259157
75,0,0,0,1,0,0,2.5,0,100,10,0.25,0.4,9,8.75,0.478375,2.15845,5.956,0.6083,17.4365,1.656,1.818,2.669625,1.44125,9.58195,2.5524,0.796,5.74455,1.456,0.03335,2.485575,1.17647,N3,N11,N19,0.818365308,1.368188608,0.829136763,1.005230226,0.314377315
75,0,0,0,0,1,0,7.5,5,20,60,0.5,0.4,5,1.25,9.5675,2.77515,1.489,2.12905,9.590075,2.76,1.4544,2.1357,1.153,19.1639,0.5672,1.99,2.46195,40.768,0.150075,0.828525,1.17647,N4,N12,N20,2.754580808,3.084145521,4.196239227,3.344988519,0.755396618
25,0,0,0,1,0,0,12.5,5,10,60,0,0,0,6.25,9.5675,2.15845,2.978,2.12905,13.077375,3.864,2.5452,3.20355,0.86475,9.58195,0.2836,4.776,5.74455,4.368,0.0667,0.55235,0.78431,N5,N13,N21,0.425294275,0.849809081,0.61792626,0.631009872,0.212559617
50,0,0,0,1,0,0,12.5,60,40,40,2,0.4,5,7.5,0.95675,1.8501,5.956,1.52075,5.23095,3.864,8.3628,2.1357,0.5765,1.36885,2.5524,2.786,3.2826,30.576,0.16675,2.485575,3.5294,N6,N14,N22,0.850907289,1.035195536,0.896560899,0.927554575,0.095973931
100,0,0,0,0,1,0,12.5,20,40,0,0.5,0.8,9,1.25,3.0616,3.0835,1.489,0.456225,13.077375,2.208,2.5452,3.20355,2.01775,19.1639,0.5672,1.99,7.38585,1.456,0.083375,2.485575,1.96078,N7,N15,N23,1.856601839,2.366053958,3.072358552,2.43167145,0.610528736
125,0,0,1,0,0,0,20,20,100,10,0.25,0,8,1.25,1.72215,1.54175,3.7225,1.52075,17.4365,0.552,1.818,2.1357,2.8825,1.36885,2.5524,0.398,4.9239,13.104,0.150075,1.933225,2.74509,O1,O9,O17,2.299603404,1.86697691,2.273856136,2.14681215,0.242686117
100,0,0,1,0,0,0,10,60,80,5,0.25,0,5,2.5,1.243775,1.2334,5.956,0.152075,1.74365,4.968,19.998,4.805325,0.28825,19.1639,1.9852,1.194,4.10325,72.8,0.050025,0.55235,1.17647,O2,O10,O18,3.117615857,1.660666893,2.121932766,2.300071839,0.744630927
200,1,0,0,0,0,0,0,2.5,2.5,5,0.5,0.1,5,6.25,1.243775,1.2334,4.467,2.889425,2.615475,4.416,6.1812,2.669625,0.28825,6.84425,0.2836,1.592,4.10325,1.456,0.083375,0.55235,1.56862,O3,O11,O19,3.842206178,2.244497011,2.98536314,3.02402211,0.799555834
150,0,0,1,0,0,0,10,2.5,20,60,5,0.1,3,5,1.243775,2.77515,2.978,0.6083,2.615475,4.416,1.818,4.805325,1.44125,62.9671,0.5672,3.582,0.82065,30.576,0.0667,0.828525,0.78431,O4,O12,O20,4.380224838,4.967687538,4.457458214,4.601790197,0.319220765
175,0,0,0,0,1,0,22.5,0,40,10,0.25,0.2,4,5,0.095675,0.30835,3.7225,0.6083,9.590075,1.104,3.636,3.737475,0.86475,6.84425,1.7016,0.398,6.5652,23.296,0.0667,0.276175,3.5294,O5,O13,O21,1.039570605,1.273387299,1.598391425,1.30378311,0.280647655
100,0,0,0,0,1,0,25,2.5,2.5,20,0.5,0.4,8,5,0.478375,0.92505,1.489,0.30415,17.4365,1.104,19.998,2.669625,2.8825,26.00815,0.5672,3.582,1.6413,53.872,0.03335,0.55235,3.5294,O6,O14,O22,1.603782511,1.102347327,1.389749765,1.365293201,0.251610619
200,1,0,0,0,0,0,5,5,80,5,0.25,1,3,10,1.243775,0.6167,5.956,1.2166,3.4873,0.552,1.0908,4.805325,0.28825,13.6885,0.2836,4.776,1.6413,7.28,0.116725,1.380875,1.17647,O7,O15,O23,0.822476997,1.027820038,4.828276971,2.226191335,2.255809984
50,0,0,0,0,1,0,25,60,60,5,0.25,0.2,1,3.75,9.5675,2.77515,2.2335,0.30415,0.871825,2.76,2.5452,0.533925,0.86475,5.4754,0.8508,11.144,7.38585,40.768,0.150075,2.2094,0.78431,P1,P9,P17,0.721435028,0.477733807,0.85537601,0.684848282,0.191461095
125,1,0,0,0,0,0,2.5,2.5,2.5,5,3,1,2,1.25,0.95675,2.4668,1.489,0.152075,13.077375,4.968,6.1812,1.06785,2.01775,9.58195,2.2688,19.9,5.74455,2.912,0.03335,2.2094,1.17647,P2,P10,P18,0.692703415,0.520432049,0.633530534,0.615555333,0.087531062
200,0,0,0,0,0,1,0,40,2.5,5,0.5,0.8,4,1.25,0.095675,0.30835,2.978,2.12905,3.4873,0.552,1.4544,3.737475,2.8825,2.7377,2.5524,0.796,6.5652,40.768,0.03335,1.933225,1.56862,P3,P11,P19,0.248094493,0.21795112,0.215087991,0.227044535,0.018285922
50,0,1,0,0,0,0,25,40,40,20,0.25,0.4,8,1.25,3.0616,1.8501,6.7005,2.12905,9.590075,3.864,2.5452,2.1357,2.01775,62.9671,0.5672,8.358,1.6413,7.28,0.0667,2.485575,1.96078,P4,P12,P20,2.214789504,1.921556697,1.818587102,1.984977768,0.20557422
150,0,0,0,0,0,1,25,20,80,20,3,0.6,7,6.25,1.72215,3.0835,2.2335,1.2166,1.74365,2.208,4.7268,1.601775,1.7295,62.9671,1.7016,1.194,4.10325,4.368,0.0667,2.485575,1.56862,P5,P13,P21,0.4506205,0.826722401,0.400543171,0.559295357,0.232948176
100,0,0,0,0,0,1,7.5,10,20,0,0,0.2,1,5,1.72215,0.6167,1.489,0.152075,3.4873,1.104,19.998,2.669625,2.306,26.00815,0.5672,19.9,4.10325,4.368,0.016675,0.55235,0.39216,P6,P14,P22,0.746202054,1.248450647,0.844188547,0.946280416,0.266233872
75,1,0,0,0,0,0,25,0,10,20,4,0.1,8,3.75,9.5675,1.2334,5.2115,0.91245,9.590075,0.552,2.5452,2.1357,2.8825,9.58195,2.5524,11.144,0.82065,7.28,0.10005,2.485575,0.39216,P7,P15,P23,0.94161663,1.334145756,1.297280463,1.191014283,0.216769819
