HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,Well_Name_1,Well_Name_2,Well_Name_3,Value_1,Value_2,Value_3,yield,yield_std
125,1,0,0,0,0,0,2.5,10,20,60,0.4,0.1,7,6.25,2.2962,0.6167,0.7445,1.52075,1.74365,3.312,1.601775,0.3636,0.5765,34.22125,2.836,1.99,1.6413,7.28,0.116725,3.3141,2.3529,K2,K10,K18,22.06350865,14.35932191,23.70430398,20.04237818,4.989579016
100,0,0,0,0,1,0,12.5,2.5,5,2.5,0.3,0.1,6,5,5.3578,0.92505,5.956,0.456225,17.4365,4.416,1.601775,2.9088,1.153,34.22125,2.5524,2.786,7.38585,23.296,0.016675,4.4188,0.39215,L2,L10,L18,14.27926417,11.26367889,10.39894943,11.98063083,2.037087548
175,1,0,0,0,0,0,2.5,5,20,2.5,0.4,0.1,8,3.75,2.2962,2.15845,5.956,0.152075,13.077375,2.76,1.601775,1.818,0.5765,26.00815,2.5524,4.776,4.9239,23.296,0.083375,4.694975,3.52935,M2,M10,M18,11.74304393,14.75160588,7.492891644,11.32918049,3.647011832
50,0,0,0,1,0,0,10,20,20,60,1,0.1,7,6.25,4.01835,2.77515,3.7225,0.456225,5.23095,0.552,1.601775,1.0908,2.59425,46.5409,1.9852,2.786,0.82065,23.296,0.050025,3.590275,1.17645,N2,N10,N18,22.13127215,18.15559086,16.73798118,19.0082814,2.79592699
100,0,0,0,0,1,0,15,2.5,40,60,1,0,8,6.25,7.175625,0.92505,1.489,0.6083,1.74365,1.656,0.533925,2.5452,2.8825,26.00815,2.5524,8.358,4.10325,53.872,0.050025,3.590275,3.52935,O2,O10,O18,14.20712375,12.87459085,11.94437798,13.00869753,1.137318362
75,0,0,0,0,0,1,7.5,10,20,2.5,0.2,0.2,6,7.5,3.0616,2.4668,1.489,0.6083,13.077375,2.76,0.533925,3.636,1.44125,34.22125,2.5524,14.726,5.74455,40.768,0.03335,3.037925,0.7843,P2,P10,P18,11.99465947,4.341100575,10.52506825,8.953609431,4.061570269
100,0,1,0,0,0,0,7.5,10,20,20,0.3,0.1,5,6.25,7.175625,3.0835,0.7445,0.152075,17.4365,2.208,1.601775,2.5452,2.8825,84.8687,1.418,1.99,5.74455,7.28,0.016675,3.037925,1.96075,A3,A11,A19,14.24729845,13.28700655,7.768775156,11.76769338,3.496290946
125,0,0,0,0,0,1,5,0,20,20,0.1,0,6,3.75,2.2962,3.0835,2.978,0.6083,17.4365,1.656,1.601775,1.0908,2.8825,26.00815,2.2688,1.99,1.6413,72.8,0.0667,4.694975,0.7843,B3,B11,B19,12.28147035,9.937421727,4.52930165,8.916064577,3.97572732
150,0,0,1,0,0,0,17.5,20,20,10,0.5,0.1,6,10,7.175625,0.6167,2.2335,1.2166,9.590075,0.552,0.533925,3.636,1.44125,62.9671,1.418,3.582,5.74455,13.104,0.16675,3.86645,1.17645,C3,C11,C19,12.2706838,8.256254832,9.611898239,10.04627896,2.042161831
200,0,0,1,0,0,0,7.5,5,5,40,0.4,0.1,9,2.5,1.72215,0.92505,6.7005,2.12905,13.077375,1.104,1.601775,3.2724,2.59425,84.8687,1.7016,14.726,4.10325,23.296,0.10005,3.3141,0.39215,E3,E11,E19,10.80833661,10.537595,6.407076021,9.251002545,2.466630052
125,0,0,1,0,0,0,5,10,10,80,0.5,0,8,7.5,0.287025,2.15845,4.467,0.91245,2.615475,1.656,1.601775,3.636,0.5765,46.5409,1.1344,11.144,3.2826,7.28,0.116725,4.694975,0.7843,D3,D11,D19,15.44001778,14.0248276,12.34457521,13.93647353,1.54961157
50,0,0,0,0,1,0,12.5,10,40,2.5,0.2,0,10,5,0.95675,2.77515,3.7225,2.12905,6.9746,0.552,0.533925,2.1816,2.01775,34.22125,1.1344,1.99,1.6413,13.104,0.0667,3.037925,1.5686,F3,F11,F19,19.49041122,20.39862609,24.82716344,21.57206691,2.855337737
175,0,0,1,0,0,0,10,40,40,0,0.4,0,4,5,5.3578,1.54175,5.2115,0.6083,13.077375,2.76,0.533925,2.5452,2.306,34.22125,1.7016,14.726,4.9239,23.296,0.016675,2.76175,0.39215,G3,G11,G19,8.945255555,9.566304618,10.30231846,9.604626211,0.679342578
100,0,0,0,0,0,1,10,2.5,80,10,0.5,0,6,8.75,7.175625,1.54175,1.489,0.456225,3.4873,1.656,0.533925,0.7272,2.306,46.5409,1.7016,19.9,6.5652,4.368,0.1334,1.933225,1.17645,H3,H11,H19,3.179410729,5.916332487,8.855458356,5.983733857,2.838624028
200,0,1,0,0,0,0,7.5,10,20,40,0.5,0.1,7,2.5,4.01835,1.54175,5.956,0.30415,9.590075,2.208,2.669625,0.7272,2.8825,26.00815,2.5524,19.9,3.2826,40.768,0.03335,3.037925,3.1372,I3,I11,I19,8.598300656,9.040057022,5.81730759,7.818555089,1.747149346
200,0,0,0,1,0,0,20,5,20,10,0.4,0.1,10,6.25,1.72215,1.54175,3.7225,0.30415,9.590075,1.104,0.533925,1.4544,1.153,34.22125,1.9852,19.9,3.2826,23.296,0.050025,4.4188,0.7843,J3,J11,J19,13.42158799,12.29306612,9.669151061,11.79460172,1.925239151
175,1,0,0,0,0,0,2.5,0,5,0,0.3,0,5,8.75,3.0616,0.30835,1.489,2.12905,13.077375,0.552,1.601775,3.636,2.306,34.22125,1.1344,3.582,0.82065,13.104,0.0667,5.247325,3.52935,K3,K11,K19,10.29655549,9.833495286,8.462605639,9.53088547,0.953688909
150,0,0,1,0,0,0,17.5,20,20,5,0,0,9,3.75,9.5675,2.77515,6.7005,0.456225,6.9746,2.76,1.601775,2.5452,2.01775,62.9671,0.5672,8.358,5.74455,7.28,0.03335,3.590275,1.5686,L3,L11,L19,9.240602823,9.965249165,9.617093443,9.607648477,0.362415488
150,0,0,0,0,1,0,15,0,5,5,0.1,0.1,8,10,3.0616,1.8501,6.7005,0.456225,3.4873,3.864,1.601775,1.0908,0.5765,113.61455,1.1344,11.144,1.6413,7.28,0.16675,2.76175,0.39215,M3,M11,M19,7.154876738,5.416031655,8.532254574,7.034387656,1.561601593
150,0,0,0,1,0,0,5,0,2.5,40,0.3,0.2,5,6.25,5.3578,0.6167,2.2335,1.2166,17.4365,1.104,0.533925,2.9088,2.306,46.5409,2.5524,14.726,4.9239,7.28,0.03335,4.142625,1.96075,N3,N11,N19,6.748001597,6.418019612,3.624893472,5.59697156,1.7158208
150,0,0,0,0,0,1,0,0,20,10,0.2,0.1,7,2.5,4.01835,3.0835,5.956,0.456225,3.4873,2.76,1.601775,3.2724,2.59425,34.22125,1.9852,8.358,5.74455,40.768,0.1334,2.485575,2.74505,O3,O11,O19,3.465944777,3.372147392,2.709592177,3.182561449,0.412279561
50,0,0,1,0,0,0,10,0,20,60,0,0.2,5,8.75,5.3578,0.92505,6.7005,1.2166,9.590075,3.864,0.533925,2.1816,0.86475,26.00815,0.2836,11.144,0.82065,13.104,0.050025,4.97115,1.17645,P3,P11,P19,7.920870413,8.061211935,7.338260936,7.773447761,0.383359642
50,1,0,0,0,0,0,7.5,20,20,0,0.5,0,10,8.75,2.2962,1.54175,6.7005,0.30415,3.4873,3.864,1.601775,1.0908,1.7295,84.8687,1.1344,3.582,4.9239,30.576,0.016675,4.694975,2.74505,A4,A12,A20,6.133639538,7.466517528,9.356030889,7.652062652,1.619188608
75,0,0,0,0,1,0,2.5,60,40,80,0.3,0,4,6.25,5.3578,0.6167,6.7005,0.6083,5.23095,3.312,1.601775,2.9088,2.01775,26.00815,0.2836,14.726,8.2065,30.576,0.10005,2.485575,1.17645,B4,B12,B20,14.79404585,17.46328079,14.68702448,15.64811704,1.572888418
50,0,0,0,1,0,0,15,5,20,40,0.4,0.1,9,10,3.0616,2.77515,3.7225,1.52075,5.23095,1.656,12.280275,1.0908,2.59425,34.22125,2.2688,19.9,0.82065,13.104,0.016675,3.590275,1.5686,C4,C12,C20,11.16961521,9.517361713,10.56227911,10.41641868,0.835728339
175,1,0,0,0,0,0,2.5,20,40,5,0,0.1,6,10,0.95675,1.54175,1.489,1.2166,5.23095,4.416,1.601775,3.636,1.44125,46.5409,1.7016,8.358,1.6413,30.576,0.016675,4.97115,1.5686,D4,D12,D20,5.722415685,6.044153209,10.48701801,7.417862303,2.662830513
75,0,1,0,0,0,0,15,5,20,80,0.5,0,10,5,4.01835,1.8501,2.2335,0.152075,2.615475,3.312,0.533925,1.4544,2.306,34.22125,2.5524,8.358,8.2065,30.576,0.150075,1.380875,1.5686,E4,E12,E20,16.70590042,18.90596483,17.62882381,17.74689635,1.104774502
100,0,0,1,0,0,0,7.5,20,5,10,0.3,0,3,5,9.5675,0.6167,2.2335,0.456225,2.615475,0.552,0.533925,2.1816,0.86475,34.22125,1.1344,6.368,8.2065,40.768,0.016675,4.694975,1.17645,F4,F12,F20,13.06095303,12.99399331,16.23666157,14.09720264,1.853128247
150,0,0,0,0,0,1,7.5,20,40,60,0.4,0.1,5,10,4.01835,1.2334,3.7225,2.889425,1.74365,3.864,1.601775,0.3636,0.5765,62.9671,0.8508,11.144,3.2826,4.368,0.083375,3.3141,0.7843,G4,G12,G20,4.042870127,2.705334996,10.39959984,5.715934988,4.1109351
100,0,0,0,0,0,1,15,5,60,40,0.5,0.1,3,3.75,3.0616,1.54175,5.2115,0.91245,6.9746,4.968,0.533925,3.636,2.01775,26.00815,1.1344,8.358,5.74455,40.768,0.150075,5.247325,3.52935,H4,H12,H20,6.393950037,5.252283177,7.435666919,6.360633378,1.092073093
100,0,0,0,0,1,0,2.5,0,20,20,0.5,0,7,6.25,2.2962,2.4668,3.7225,0.91245,13.077375,1.104,0.533925,2.5452,2.59425,84.8687,2.2688,8.358,6.5652,72.8,0.16675,3.86645,1.5686,I4,I12,I20,7.122206688,7.793134451,4.688060284,6.534467141,1.633845074
125,0,0,0,1,0,0,2.5,0,2.5,40,0.2,0.2,5,5,5.3578,1.54175,3.7225,2.889425,6.9746,0.552,0.533925,2.1816,0.28825,34.22125,1.9852,14.726,4.10325,4.368,0.050025,4.694975,1.17645,J4,J12,J20,6.02914107,5.202969217,3.142141394,4.791417227,1.486850047
200,0,0,0,1,0,0,10,2.5,80,10,0.4,0,6,8.75,2.2962,0.92505,2.978,0.456225,3.4873,0.552,0.533925,2.5452,2.59425,46.5409,0.2836,11.144,6.5652,23.296,0.016675,3.3141,0.7843,K4,K12,K20,10.64180475,12.33412356,15.3917111,12.78921314,2.407432755
200,0,0,0,0,1,0,7.5,0,20,40,0.5,0,7,1.25,4.01835,0.6167,0.7445,0.30415,6.9746,1.656,1.601775,3.2724,1.7295,46.5409,1.418,19.9,0.82065,53.872,0.150075,4.4188,3.52935,L4,L12,L20,11.82154515,11.78806177,11.11742109,11.575676,0.397213369
100,0,0,1,0,0,0,2.5,40,10,2.5,0,0,6,2.5,9.5675,0.92505,2.2335,0.456225,17.4365,1.656,1.601775,0.7272,1.44125,62.9671,2.836,6.368,5.74455,13.104,0.0667,4.97115,2.3529,M4,M12,M20,7.877733062,7.966842537,7.866363121,7.90364624,0.055024066
50,0,0,0,0,1,0,10,20,5,20,0.4,0,5,10,0.95675,2.77515,5.2115,0.6083,3.4873,1.104,1.601775,3.636,1.153,84.8687,1.7016,19.9,1.6413,13.104,0.016675,4.97115,3.52935,N4,N12,N20,10.99328161,12.28700765,16.00929315,13.09652747,2.604147598
50,1,0,0,0,0,0,17.5,5,10,60,0.2,0.1,7,1.25,1.72215,3.0835,5.2115,2.889425,1.74365,2.76,1.601775,0.3636,2.306,46.5409,0.2836,14.726,5.74455,23.296,0.083375,3.590275,2.3529,O4,O12,O20,6.831787535,5.791036626,6.616898086,6.413240749,0.549452316
175,0,0,0,0,1,0,7.5,2.5,40,20,0.2,0,7,2.5,1.72215,0.92505,4.467,0.152075,2.615475,2.76,1.601775,1.0908,1.153,84.8687,1.1344,19.9,5.74455,7.28,0.0667,4.4188,1.96075,P4,P12,P20,9.891762178,11.28019654,10.64118296,10.60438056,0.694948422
175,0,1,0,0,0,0,15,5,40,40,1,0,10,6.25,0.95675,0.92505,2.978,0.30415,2.615475,2.208,1.601775,1.818,2.59425,62.9671,0.2836,14.726,3.2826,13.104,0.16675,4.694975,0.39215,A5,A13,A21,16.04913352,13.76454269,16.64169592,15.48512404,1.519237535
175,0,0,0,0,1,0,5,0,5,10,5,0,9,7.5,4.01835,0.92505,2.2335,1.2166,2.615475,0.552,0.533925,3.2724,2.306,62.9671,1.418,11.144,7.38585,7.28,0.116725,4.694975,1.17645,B5,B13,B21,10.71809534,10.31243083,10.03992749,10.35681789,0.341255866
100,0,0,0,0,0,1,5,40,80,5,0.3,0.1,5,10,2.2962,2.15845,5.2115,0.91245,13.077375,4.968,0.533925,2.5452,0.86475,26.00815,2.836,4.776,5.74455,4.368,0.0667,4.694975,1.5686,C5,C13,C21,2.435214098,5.164598078,4.171642362,3.92381818,1.381465471
100,0,0,0,1,0,0,7.5,10,40,60,1,0.1,6,6.25,9.5675,2.15845,0.7445,0.456225,0.871825,1.104,0.533925,2.5452,2.306,26.00815,0.2836,1.194,1.6413,7.28,0.116725,5.247325,1.96075,D5,D13,D21,6.509464503,19.93778065,20.66080283,15.70268266,7.969763819
200,0,0,1,0,0,0,2.5,5,5,2.5,0.3,0,10,5,3.0616,3.0835,4.467,0.6083,2.615475,1.656,5.33925,0.3636,2.8825,62.9671,1.9852,11.144,2.46195,23.296,0.116725,3.037925,1.5686,E5,E13,E21,15.06293592,13.88396019,14.90317323,14.61668978,0.639570575
50,0,0,0,0,1,0,17.5,2.5,40,0,0.2,0.1,6,3.75,4.01835,0.30835,1.489,2.889425,17.4365,1.656,0.533925,2.1816,1.7295,34.22125,2.2688,14.726,2.46195,13.104,0.050025,4.142625,0.7843,F5,F13,F21,4.901054407,5.297106006,5.250508165,5.149556193,0.216466378
150,0,1,0,0,0,0,5,20,2.5,5,1,0.1,6,1.25,5.3578,1.8501,5.2115,0.456225,3.4873,4.968,1.601775,1.0908,2.306,26.00815,0.5672,6.368,3.2826,53.872,0.150075,3.86645,1.5686,G5,G13,G21,11.02800265,11.07579485,11.71917116,11.27432289,0.385990302
75,0,1,0,0,0,0,7.5,10,20,80,0.5,0.2,5,3.75,2.2962,0.6167,4.467,0.30415,6.9746,3.312,0.533925,3.2724,2.306,46.5409,0.5672,14.726,0.82065,7.28,0.083375,2.76175,1.5686,H5,H13,H21,8.851502746,13.61561777,12.26822068,11.57844706,2.455817322
200,0,1,0,0,0,0,12.5,2.5,60,60,0.4,0.1,8,8.75,3.0616,2.77515,5.2115,0.152075,5.23095,4.968,0.533925,2.1816,1.7295,34.22125,2.2688,1.99,5.74455,23.296,0.016675,5.247325,1.5686,I5,I13,I21,13.1744804,14.80851568,12.2123057,13.39843393,1.312513984
175,0,0,0,0,1,0,5,0,5,40,0.1,0.2,10,8.75,3.0616,2.15845,3.7225,0.6083,9.590075,2.76,5.33925,0.7272,2.01775,62.9671,2.5524,14.726,0.82065,30.576,0.16675,4.694975,3.1372,J5,J13,J21,8.256358178,7.270292569,5.885349625,7.137333457,1.191083114
150,0,0,0,0,1,0,5,5,20,20,0.5,0.2,9,5,5.3578,2.4668,3.7225,0.91245,9.590075,2.76,9.076725,2.9088,2.59425,34.22125,2.836,3.582,7.38585,40.768,0.150075,2.485575,2.74505,K5,K13,K21,12.75849186,8.656547986,7.046991611,9.487343819,2.944991521
50,0,0,0,1,0,0,7.5,0,20,60,0.1,0.1,5,2.5,1.72215,2.77515,3.7225,0.6083,13.077375,0.552,0.533925,1.4544,1.7295,62.9671,0.5672,11.144,4.10325,30.576,0.10005,4.142625,1.5686,L5,L13,L21,16.12525459,8.949425737,8.747162289,11.27394754,4.202572152
75,0,0,0,0,1,0,10,2.5,2.5,60,0.4,0.4,7,3.75,5.3578,0.92505,3.7225,1.52075,13.077375,4.968,1.601775,2.5452,0.5765,46.5409,0.2836,11.144,6.5652,13.104,0.16675,2.76175,2.74505,M5,M13,M21,10.79449893,6.103919266,5.88646687,7.594961689,2.773012857
50,0,0,0,0,1,0,12.5,0,2.5,60,0.3,0,5,8.75,5.3578,2.77515,5.2115,0.30415,17.4365,2.208,2.669625,3.636,2.8825,26.00815,1.418,3.582,4.9239,7.28,0.03335,4.97115,3.52935,M6,M14,M22,13.798402,10.508187,9.156068383,11.15421913,2.387641825
100,0,1,0,0,0,0,10,60,40,40,0.4,0.1,8,1.25,0.95675,2.4668,4.467,0.6083,6.9746,4.968,1.601775,1.0908,1.153,34.22125,1.1344,19.9,4.10325,23.296,0.03335,4.97115,1.96075,N5,N13,N21,14.67853101,13.63459984,12.30495357,13.53936147,1.189651301
125,0,0,0,0,1,0,12.5,2.5,2.5,60,0.5,0.4,7,5,0.95675,1.8501,1.489,1.2166,9.590075,1.104,0.533925,1.0908,0.28825,34.22125,1.418,14.726,6.5652,13.104,0.016675,4.694975,0.39215,O5,O13,O21,5.338752007,4.706498924,4.540359916,4.861870282,0.421263192
200,0,0,0,1,0,0,15,10,20,20,0.2,0,10,10,0.287025,0.6167,1.489,2.889425,17.4365,1.104,1.601775,0.7272,2.306,34.22125,1.9852,6.368,0.82065,30.576,0.083375,4.97115,1.5686,P5,P13,P21,10.20597083,6.136335605,5.669940492,7.337415642,2.49516287
200,0,1,0,0,0,0,12.5,2.5,5,40,0.5,0,9,1.25,5.3578,2.4668,5.2115,0.91245,5.23095,3.312,0.533925,3.636,2.306,26.00815,0.5672,0.398,1.6413,23.296,0.10005,3.037925,1.96075,A6,A14,A22,6.412456616,2.689170218,2.863621349,3.988416061,2.10109204
125,0,0,0,0,1,0,5,10,5,5,0.2,0,5,5,4.01835,1.54175,2.978,1.2166,2.615475,1.104,1.601775,2.1816,0.28825,84.8687,1.1344,6.368,3.2826,30.576,0.050025,5.247325,3.1372,B6,B14,B22,13.92528778,14.14409725,14.76059728,14.27666077,0.433145822
100,0,0,0,0,1,0,7.5,0,40,80,0,0.1,9,1.25,5.3578,2.4668,2.978,0.91245,9.590075,4.416,12.280275,0.3636,2.59425,26.00815,1.1344,8.358,7.38585,4.368,0.016675,4.4188,1.5686,C6,C14,C22,11.56698487,9.180849463,8.769342499,9.839058946,1.510506706
150,0,0,0,0,1,0,2.5,20,2.5,20,0.5,0,6,6.25,3.0616,1.2334,4.467,1.2166,3.4873,3.864,0.533925,1.818,2.01775,84.8687,0.8508,6.368,7.38585,23.296,0.150075,1.933225,0.7843,D6,D14,D22,13.07114784,12.11503733,12.2357898,12.47399166,0.520664882
200,0,0,1,0,0,0,7.5,10,40,0,0.1,0.2,6,8.75,3.0616,2.15845,3.7225,0.456225,3.4873,3.312,1.601775,0.3636,2.01775,34.22125,1.7016,19.9,4.10325,30.576,0.150075,3.86645,1.17645,E6,E14,E22,1.627015539,11.07289866,12.14821584,8.282710014,5.789022238
